valor,inicio,num_apostas,valorApostado,valorGanho,diferenca,result,minutos_decorridos,dia,mes,dia_da_semana
10.39,1754145190,3378,23779.26,-53750.12,-29970.86,1,693,2,8,5
1.05,1754145227,4628,33006.45,-32.85,32973.6,0,693,2,8,5
4.61,1754145239,4061,26431.22,-37782.44,-11351.22,1,693,2,8,5
1.08,1754145268,4429,29535.91,-153.92,29381.99,0,694,2,8,5
80.55,1754145280,4622,37183.3,-111998.67,-74815.37,1,694,2,8,5
1.37,1754145344,4888,30604.0,-3047.86,27556.14,0,695,2,8,5
3.73,1754145358,5212,38171.18,-46420.23,-8249.05,1,695,2,8,5
2.74,1754145387,4878,31396.28,-27513.33,3882.95,1,696,2,8,5
1.41,1754145407,5763,34029.75,-2808.64,31221.11,0,696,2,8,5
1.07,1754145425,5532,38030.94,-166.28,37864.66,0,697,2,8,5
2.07,1754145436,5151,34606.92,-18318.36,16288.56,1,697,2,8,5
1.0,1754145456,5531,37254.83,-0.0,37254.83,0,697,2,8,5
2.44,1754145467,4824,38515.08,-32785.61,5729.47,1,697,2,8,5
1.1,1754145487,4724,33074.31,-233.81,32840.5,0,698,2,8,5
1.22,1754145500,4921,35160.56,-1374.59,33785.97,0,698,2,8,5
3.05,1754145514,4323,27747.25,-31158.84,-3411.59,1,698,2,8,5
1.06,1754145536,4516,28059.23,-35.89,28023.34,0,698,2,8,5
1.55,1754145546,3982,30309.25,-3570.74,26738.51,0,699,2,8,5
3.63,1754145562,4277,33594.07,-48309.4,-14715.33,1,699,2,8,5
1.28,1754145588,4173,30679.7,-1623.1,29056.6,0,699,2,8,5
1.04,1754145603,3937,29337.41,-35.25,29302.16,0,700,2,8,5
1.62,1754145614,4178,35128.69,-4456.11,30672.58,0,700,2,8,5
1.36,1754145630,3949,34885.76,-2629.5,32256.26,0,700,2,8,5
1.78,1754145644,3471,27927.16,-6242.81,21684.35,0,700,2,8,5
14.23,1754145662,3610,28312.05,-66641.59,-38329.54,1,701,2,8,5
2.9,1754145703,4494,34551.62,-27273.35,7278.27,1,701,2,8,5
2.0,1754145728,4753,37114.36,-14655.75,22458.61,1,702,2,8,5
5.68,1754145749,4746,31015.91,-53021.81,-22005.9,1,702,2,8,5
1.19,1754145783,5320,31976.05,-1105.11,30870.94,0,703,2,8,5
26.18,1754145798,4462,35125.74,-83575.41,-48449.67,1,703,2,8,5
2.77,1754145847,5551,36203.43,-33197.05,3006.38,1,704,2,8,5
3.81,1754145870,5695,37353.7,-53870.26,-16516.56,1,704,2,8,5
1.17,1754145897,6055,36729.82,-416.82,36313.0,0,704,2,8,5
1.88,1754145914,5570,41764.11,-10582.24,31181.87,0,705,2,8,5
1.02,1754145931,5595,38240.06,-4.41,38235.65,0,705,2,8,5
3.2,1754145944,4967,34231.71,-38929.21,-4697.5,1,705,2,8,5
3.71,1754145965,5894,39187.25,-52085.13,-12897.88,1,706,2,8,5
1.44,1754145995,6095,33957.23,-1263.73,32693.5,0,706,2,8,5
1.13,1754146012,5170,29387.78,-1000.05,28387.73,0,706,2,8,5
1.49,1754146025,4880,27873.25,-3775.14,24098.11,0,707,2,8,5
1.32,1754146041,5040,33373.5,-1804.43,31569.07,0,707,2,8,5
29.74,1754146055,4449,28286.92,-92099.32,-63812.4,1,707,2,8,5
2.06,1754146104,5833,30385.73,-12812.47,17573.26,1,708,2,8,5
1.05,1754146127,5453,28890.04,-29.89,28860.15,0,708,2,8,5
1.56,1754146136,4594,26572.55,-6237.39,20335.16,0,708,2,8,5
2.11,1754146150,4779,29635.84,-15331.83,14304.01,1,709,2,8,5
2.23,1754146172,5475,29357.14,-25182.97,4174.17,1,709,2,8,5
1.12,1754146194,5155,29264.38,-207.54,29056.84,0,709,2,8,5
2.08,1754146205,4398,26044.75,-13922.81,12121.94,1,710,2,8,5
1.85,1754146223,5086,27195.1,-11278.0,15917.1,0,710,2,8,5
1.24,1754146240,5036,29462.35,-1177.63,28284.72,0,710,2,8,5
1.12,1754146254,4322,27013.64,-244.59,26769.05,0,710,2,8,5
1.75,1754146264,3719,22273.33,-5828.16,16445.17,0,711,2,8,5
1.27,1754146281,3927,23797.92,-1493.92,22304.0,0,711,2,8,5
1.07,1754146295,3530,27126.69,-108.94,27017.75,0,711,2,8,5
1.74,1754146304,3016,19222.6,-3231.79,15990.81,0,711,2,8,5
1.53,1754146333,3264,23274.45,-3911.64,19362.81,0,712,2,8,5
1.89,1754146350,3208,22823.05,-6586.05,16237.0,0,712,2,8,5
1.67,1754146369,3419,22484.59,-4472.42,18012.17,0,712,2,8,5
2.38,1754146387,3328,27614.77,-17013.75,10601.02,1,713,2,8,5
1.04,1754146407,3893,27550.69,-1.14,27549.55,0,713,2,8,5
1.87,1754146418,3227,25432.29,-7248.68,18183.61,0,713,2,8,5
1.69,1754146436,3238,20145.99,-5541.51,14604.48,0,713,2,8,5
1.72,1754146453,3063,19630.68,-6822.47,12808.21,0,714,2,8,5
7.18,1754146472,3025,19042.78,-32861.57,-13818.79,1,714,2,8,5
2.69,1754146505,3995,24223.23,-21757.22,2466.01,1,715,2,8,5
2.67,1754146528,4135,30262.86,-27819.79,2443.07,1,715,2,8,5
1.21,1754146552,4298,28581.05,-754.88,27826.17,0,715,2,8,5
1.24,1754146563,3718,24347.59,-1861.8,22485.79,0,716,2,8,5
2.04,1754146576,3316,17952.7,-7727.86,10224.84,1,716,2,8,5
13.47,1754146594,3896,24613.5,-59467.46,-34853.96,1,716,2,8,5
13.66,1754146637,4400,26637.21,-68843.68,-42206.47,1,717,2,8,5
1.15,1754146679,4846,25376.68,-383.37,24993.31,0,717,2,8,5
14.99,1754146693,4127,22015.41,-63581.26,-41565.85,1,718,2,8,5
2.2,1754146736,5366,31043.24,-18625.1,12418.14,1,718,2,8,5
3.84,1754146760,5382,32447.18,-45088.46,-12641.28,1,719,2,8,5
1.0,1754146790,5648,33030.08,-0.0,33030.08,0,719,2,8,5
1.28,1754146800,5421,31065.26,-1723.39,29341.87,0,720,2,8,5
1.05,1754146816,4991,31510.84,-23.22,31487.62,0,720,2,8,5
9.89,1754146826,4580,27020.27,-66532.87,-39512.6,1,720,2,8,5
2.26,1754146864,6050,30169.41,-21042.5,9126.91,1,721,2,8,5
5.81,1754146887,5814,35174.77,-64901.59,-29726.82,1,721,2,8,5
1.22,1754146919,5865,29357.4,-541.82,28815.58,0,721,2,8,5
4.92,1754146936,5051,26375.76,-41566.5,-15190.74,1,722,2,8,5
25.14,1754146964,6109,33433.61,-84062.48,-50628.87,1,722,2,8,5
1.87,1754147017,6523,36244.85,-4993.75,31251.1,0,723,2,8,5
13.5,1754147036,6040,30236.55,-78981.99,-48745.44,1,723,2,8,5
1.17,1754147077,6898,30748.07,-237.58,30510.49,0,724,2,8,5
3.08,1754147093,6512,35692.94,-34144.61,1548.33,1,724,2,8,5
4.88,1754147116,6306,33755.54,-50254.82,-16499.28,1,725,2,8,5
4.33,1754147147,7279,36824.15,-53156.87,-16332.72,1,725,2,8,5
1.35,1754147178,7071,28254.5,-1120.69,27133.81,0,726,2,8,5
2.59,1754147195,5539,27312.28,-18909.23,8403.05,1,726,2,8,5
2.19,1754147214,7804,35759.21,-25524.05,10235.16,1,726,2,8,5
1.3,1754147240,6386,33018.98,-766.3,32252.68,0,727,2,8,5
2.29,1754147255,6149,29803.72,-27049.07,2754.65,1,727,2,8,5
2.64,1754147278,7140,36416.16,-38471.21,-2055.05,1,727,2,8,5
5.31,1754147298,6567,27460.07,-50545.78,-23085.71,1,728,2,8,5
8.69,1754147330,7373,33947.38,-76290.4,-42343.02,1,728,2,8,5
1.19,1754147368,7794,38022.82,-551.6,37471.22,0,729,2,8,5
3.81,1754147385,6671,28700.94,-37567.32,-8866.38,1,729,2,8,5
1.52,1754147411,8015,43079.86,-3730.34,39349.52,0,730,2,8,5
53.68,1754147435,7197,36362.39,-114047.31,-77684.92,1,730,2,8,5
1.08,1754147492,7432,34033.21,-48.34,33984.87,0,731,2,8,5
1.49,1754147507,5679,33473.3,-1822.91,31650.39,0,731,2,8,5
6.31,1754147523,6165,29678.61,-53245.76,-23567.15,1,732,2,8,5
1.94,1754147554,8037,42132.6,-10171.3,31961.3,0,732,2,8,5
1.56,1754147581,5874,31487.82,-4097.13,27390.69,0,733,2,8,5
5.16,1754147598,6254,30139.21,-55385.07,-25245.86,1,733,2,8,5
4.86,1754147631,7766,36261.7,-52849.15,-16587.45,1,733,2,8,5
1.53,1754147664,7344,32009.06,-2782.63,29226.43,0,734,2,8,5
3.12,1754147680,6727,26309.9,-23737.74,2572.16,1,734,2,8,5
1.0,1754147703,8373,40435.1,-0.0,40435.1,0,735,2,8,5
13.72,1754147723,7115,34983.26,-92845.21,-57861.95,1,735,2,8,5
70.24,1754147764,7836,29852.81,-121503.84,-91651.03,1,736,2,8,5
1.31,1754147831,7911,36181.32,-1016.58,35164.74,0,737,2,8,5
1.28,1754147846,5311,26461.44,-972.39,25489.05,0,737,2,8,5
1.05,1754147857,6138,26932.1,-2410.85,24521.25,0,737,2,8,5
1.86,1754147872,6125,27236.07,-5878.9,21357.17,0,737,2,8,5
1.02,1754147891,6372,29139.44,-2162.8,26976.64,0,738,2,8,5
4.0,1754147905,5982,33580.68,-43310.49,-9729.81,1,738,2,8,5
20.65,1754147928,8605,40217.19,-112984.77,-72767.58,1,738,2,8,5
3.26,1754147979,8741,38557.53,-35294.54,3262.99,1,739,2,8,5
1.46,1754148006,6359,23452.54,-1506.86,21945.68,0,740,2,8,5
5.48,1754148023,6152,22223.07,-39451.66,-17228.59,1,740,2,8,5
5.19,1754148054,8655,37697.93,-67512.46,-29814.53,1,740,2,8,5
2.63,1754148085,8719,37127.49,-22963.48,14164.01,1,741,2,8,5
1.61,1754148113,5202,22021.52,-2324.23,19697.29,0,741,2,8,5
1.18,1754148127,6857,27841.21,-434.22,27406.99,0,742,2,8,5
2.6,1754148147,5591,28138.23,-20706.06,7432.17,1,742,2,8,5
24.2,1754148166,8079,38463.01,-117384.17,-78921.16,1,742,2,8,5
1.02,1754148218,7757,29645.15,-25.06,29620.09,0,743,2,8,5
1.25,1754148235,6423,25119.78,-306.89,24812.89,0,743,2,8,5
10.8,1754148247,6339,28221.32,-71213.92,-42992.6,1,744,2,8,5
1.06,1754148287,7639,33905.26,-60.13,33845.13,0,744,2,8,5
51.38,1754148303,5361,25311.55,-100065.46,-74753.91,1,745,2,8,5
19.58,1754148358,7275,25043.5,-85389.66,-60346.16,1,745,2,8,5
1.39,1754148405,8368,32752.48,-1209.15,31543.33,0,746,2,8,5
1.41,1754148430,5603,27264.18,-1144.96,26119.22,0,747,2,8,5
1.47,1754148445,6165,26510.46,-1992.12,24518.34,0,747,2,8,5
1.14,1754148460,6233,24117.08,-306.76,23810.32,0,747,2,8,5
1.12,1754148474,6142,28142.49,-264.3,27878.19,0,747,2,8,5
3.94,1754148486,6030,24877.48,-27548.16,-2670.68,1,748,2,8,5
2.25,1754148515,7928,31874.64,-22436.09,9438.55,1,748,2,8,5
1.42,1754148542,6613,25341.75,-790.61,24551.14,0,749,2,8,5
2.63,1754148559,5699,31862.96,-20428.82,11434.14,1,749,2,8,5
2.51,1754148577,8338,41594.63,-37325.73,4268.9,1,749,2,8,5
1.3,1754148607,5525,25820.25,-1422.59,24397.66,0,750,2,8,5
1.02,1754148616,6061,29848.95,-1.09,29847.86,0,750,2,8,5
15.93,1754148631,5850,32796.55,-93887.61,-61091.06,1,750,2,8,5
1.08,1754148675,8348,36922.15,-45.6,36876.55,0,751,2,8,5
2.94,1754148694,5972,29229.01,-25843.18,3385.83,1,751,2,8,5
1.11,1754148714,7912,37418.35,-572.82,36845.53,0,751,2,8,5
1.31,1754148733,6117,29993.85,-462.73,29531.12,0,752,2,8,5
3.66,1754148748,6507,31007.21,-41047.98,-10040.77,1,752,2,8,5
3.08,1754148773,8308,40445.58,-47821.54,-7375.96,1,752,2,8,5
1.05,1754148801,6839,31277.74,-572.62,30705.12,0,753,2,8,5
1.11,1754148814,6370,30696.84,-2571.79,28125.05,0,753,2,8,5
1.45,1754148827,5906,33247.16,-2330.16,30917.0,0,753,2,8,5
1.61,1754148846,5432,31193.52,-3986.58,27206.94,0,754,2,8,5
1.0,1754148860,7002,36959.79,-0.0,36959.79,0,754,2,8,5
2.5,1754148876,6083,35014.14,-28821.57,6192.57,1,754,2,8,5
4.9,1754148893,7091,35424.86,-59488.08,-24063.22,1,754,2,8,5
3.64,1754148929,7494,35201.34,-51094.13,-15892.79,1,755,2,8,5
1.49,1754148954,7655,34334.88,-2527.15,31807.73,0,755,2,8,5
2.55,1754148972,6524,30059.45,-21888.02,8171.43,1,756,2,8,5
3.38,1754148992,7589,32725.66,-42193.54,-9467.88,1,756,2,8,5
9.5,1754149022,7876,32831.14,-73573.58,-40742.44,1,757,2,8,5
2.32,1754149061,7904,33502.09,-21962.37,11539.72,1,757,2,8,5
41.1,1754149086,6440,26171.95,-92945.32,-66773.37,1,758,2,8,5
70.51,1754149140,8202,32214.75,-130352.05,-98137.3,1,759,2,8,5
5.98,1754149207,7557,33278.94,-60182.65,-26903.71,1,760,2,8,5
2.54,1754149235,8614,35548.47,-26423.14,9125.33,1,760,2,8,5
23.5,1754149266,5194,22993.61,-77659.12,-54665.51,1,761,2,8,5
3.34,1754149312,8179,33658.52,-34258.96,-600.44,1,761,2,8,5
1.89,1754149345,5596,26200.44,-4571.06,21629.38,0,762,2,8,5
8.95,1754149361,6533,27039.97,-53521.29,-26481.32,1,762,2,8,5
1.03,1754149398,7573,34904.64,-7.43,34897.21,0,763,2,8,5
4.65,1754149415,6607,29169.74,-42120.19,-12950.45,1,763,2,8,5
1.91,1754149441,7553,28017.67,-6199.76,21817.91,0,764,2,8,5
11.07,1754149469,5349,35181.66,-89092.21,-53910.55,1,764,2,8,5
1.03,1754149504,7806,31347.59,-60.63,31286.96,0,765,2,8,5
3.33,1754149524,6045,37947.65,-30488.99,7458.66,1,765,2,8,5
2.32,1754149544,8028,33234.61,-19954.05,13280.56,1,765,2,8,5
2.91,1754149573,6119,26249.58,-22116.41,4133.17,1,766,2,8,5
9.42,1754149595,7905,37916.97,-74473.71,-36556.74,1,766,2,8,5
1.41,1754149635,8543,34546.99,-778.4,33768.59,0,767,2,8,5
2.83,1754149654,6776,31459.19,-19090.77,12368.42,1,767,2,8,5
4.49,1754149675,7449,37832.51,-53228.44,-15395.93,1,767,2,8,5
1.2,1754149707,8772,38349.48,-804.01,37545.47,0,768,2,8,5
4.3,1754149727,7265,35277.34,-54271.56,-18994.22,1,768,2,8,5
2.18,1754149750,7925,37726.97,-19049.81,18677.16,1,769,2,8,5
3.24,1754149779,5789,30010.18,-34491.44,-4481.26,1,769,2,8,5
4.5,1754149798,7658,33565.24,-56426.87,-22861.63,1,769,2,8,5
1.22,1754149827,8381,37268.68,-241.53,37027.15,0,770,2,8,5
2.27,1754149848,6630,31234.02,-16666.99,14567.03,1,770,2,8,5
11.92,1754149872,7708,39128.88,-98403.25,-59274.37,1,771,2,8,5
1.0,1754149911,8808,33948.48,-0.0,33948.48,0,771,2,8,5
1.14,1754149927,6722,32282.13,-173.01,32109.12,0,772,2,8,5
2.49,1754149941,6656,30217.59,-16630.18,13587.41,1,772,2,8,5
3.53,1754149960,7532,35792.95,-47308.89,-11515.94,1,772,2,8,5
1.38,1754149989,8157,35815.34,-695.47,35119.87,0,773,2,8,5
1.05,1754150009,6008,25339.57,-6.48,25333.09,0,773,2,8,5
1.13,1754150021,6474,38989.74,-83.19,38906.55,0,773,2,8,5
1.17,1754150035,6282,30403.68,-353.18,30050.5,0,773,2,8,5
1.77,1754150050,6561,32713.48,-5567.16,27146.32,0,774,2,8,5
1.09,1754150068,6484,31321.45,-127.03,31194.42,0,774,2,8,5
3.13,1754150079,6264,33958.22,-33686.84,271.38,1,774,2,8,5
1.4,1754150115,7878,39091.08,-1268.25,37822.83,0,775,2,8,5
1.08,1754150137,5008,25119.63,-43.31,25076.32,0,775,2,8,5
1.64,1754150147,5921,31889.04,-4245.94,27643.1,0,775,2,8,5
3.09,1754150167,5689,33403.72,-33637.73,-234.01,1,776,2,8,5
1.25,1754150187,6576,34835.89,-1846.04,32989.85,0,776,2,8,5
1.01,1754150201,5606,36469.17,-0.0,36469.17,0,776,2,8,5
1.3,1754150212,4929,29038.01,-865.75,28172.26,0,776,2,8,5
1.36,1754150225,5063,34815.95,-2714.38,32101.57,0,777,2,8,5
1.54,1754150239,4545,25637.17,-3696.69,21940.48,0,777,2,8,5
2.6,1754150259,4427,27988.47,-25752.0,2236.47,1,777,2,8,5
6.08,1754150281,5293,32366.0,-61274.47,-28908.47,1,778,2,8,5
1.0,1754150315,6214,28493.66,-0.0,28493.66,0,778,2,8,5
3.42,1754150329,5312,31923.75,-38743.31,-6819.56,1,778,2,8,5
1.24,1754150352,6269,35268.81,-1132.64,34136.17,0,779,2,8,5
1.16,1754150369,5809,35748.04,-484.14,35263.9,0,779,2,8,5
11.1,1754150380,4975,25971.9,-67046.97,-41075.07,1,779,2,8,5
1.16,1754150418,6089,26158.91,-1037.54,25121.37,0,780,2,8,5
1.35,1754150432,5304,26672.64,-1332.04,25340.6,0,780,2,8,5
2.69,1754150446,5515,33168.23,-30540.77,2627.46,1,780,2,8,5
2.8,1754150468,5617,30761.77,-28983.72,1778.05,1,781,2,8,5
11.47,1754150494,5970,33047.7,-82447.09,-49399.39,1,781,2,8,5
1.06,1754150539,6488,32735.7,-2.28,32733.42,0,782,2,8,5
1.45,1754150551,5482,27323.82,-1480.51,25843.31,0,782,2,8,5
1.64,1754150568,6037,28732.6,-4929.16,23803.44,0,782,2,8,5
1.29,1754150588,5882,39472.7,-1587.36,37885.34,0,783,2,8,5
3.5,1754150604,5277,35667.48,-47586.55,-11919.07,1,783,2,8,5
2.86,1754150628,6386,29999.28,-32853.02,-2853.74,1,783,2,8,5
2.67,1754150651,6491,35173.98,-38235.46,-3061.48,1,784,2,8,5
3.5,1754150675,6444,28320.02,-37701.71,-9381.69,1,784,2,8,5
2.4,1754150706,6675,34674.84,-27301.9,7372.94,1,785,2,8,5
94.21,1754150725,6668,30182.95,-112131.72,-81948.77,1,785,2,8,5
4.85,1754150793,7205,29158.4,-44514.32,-15355.92,1,786,2,8,5
1.73,1754150824,7516,31103.35,-4483.03,26620.32,0,787,2,8,5
1.8,1754150844,5332,27735.67,-8995.92,18739.75,0,787,2,8,5
16.63,1754150861,6059,30951.59,-74631.35,-43679.76,1,787,2,8,5
2.83,1754150905,8434,34789.5,-32080.0,2709.5,1,788,2,8,5
5.03,1754150935,6102,27537.08,-45575.93,-18038.85,1,788,2,8,5
30.54,1754150965,8425,40144.42,-116858.54,-76714.12,1,789,2,8,5
1.29,1754151020,8654,37387.8,-2379.31,35008.49,0,790,2,8,5
3.65,1754151040,5999,26916.89,-30500.25,-3583.36,1,790,2,8,5
2.16,1754151064,7115,28819.38,-13800.98,15018.4,1,791,2,8,5
3.98,1754151090,4814,25701.54,-35930.38,-10228.84,1,791,2,8,5
6.09,1754151113,7255,33933.23,-65141.41,-31208.18,1,791,2,8,5
1.26,1754151148,7646,30616.34,-1044.11,29572.23,0,792,2,8,5
1.39,1754151168,5173,26760.86,-1762.15,24998.71,0,792,2,8,5
3.7,1754151178,5352,27012.7,-35162.86,-8150.16,1,792,2,8,5
7.36,1754151210,7838,35726.1,-74877.93,-39151.83,1,793,2,8,5
1.7,1754151247,7777,38832.26,-5112.68,33719.58,0,794,2,8,5
1.02,1754151268,5878,29938.36,-54.06,29884.3,0,794,2,8,5
3.95,1754151280,6184,30087.78,-43598.29,-13510.51,1,794,2,8,5
93.82,1754151305,7960,35416.48,-137515.03,-102098.55,1,795,2,8,5
4.92,1754151380,6920,32727.2,-50575.12,-17847.92,1,796,2,8,5
2.72,1754151407,6936,26432.45,-22761.51,3670.94,1,796,2,8,5
36.58,1754151431,5653,27539.71,-100427.31,-72887.6,1,797,2,8,5
1.18,1754151485,7298,31387.53,-386.43,31001.1,0,798,2,8,5
1.63,1754151504,4828,28152.35,-3172.13,24980.22,0,798,2,8,5
37.07,1754151520,5584,33753.58,-117934.97,-84181.39,1,798,2,8,5
2.34,1754151570,7968,39286.3,-23798.69,15487.61,1,799,2,8,5
1.47,1754151598,5322,30253.56,-3050.22,27203.34,0,799,2,8,5
1.95,1754151615,5697,36050.86,-11175.44,24875.42,0,800,2,8,5
1.0,1754151628,6070,36224.67,-0.0,36224.67,0,800,2,8,5
8.84,1754151645,5820,36601.85,-82198.45,-45596.6,1,800,2,8,5
4.55,1754151686,8229,39894.76,-67148.08,-27253.32,1,801,2,8,5
1.0,1754151713,6515,32103.42,-0.0,32103.42,0,801,2,8,5
1.08,1754151727,5277,28969.48,-126.41,28843.07,0,802,2,8,5
1.76,1754151740,4197,31276.16,-5860.71,25415.45,0,802,2,8,5
2.75,1754151753,7870,34404.38,-27024.52,7379.86,1,802,2,8,5
2.07,1754151753,5932,35710.5,-13732.35,21978.15,1,802,2,8,5
1.07,1754151858,5400,29850.77,-60.88,29789.89,0,804,2,8,5
2.87,1754151872,5705,33533.12,-29898.53,3634.59,1,804,2,8,5
11.63,1754151892,6990,34902.06,-82526.16,-47624.1,1,804,2,8,5
1.4,1754151933,8039,35789.85,-1247.44,34542.41,0,805,2,8,5
1.15,1754151952,6001,29480.24,-307.66,29172.58,0,805,2,8,5
1.2,1754151968,4998,31717.69,-462.77,31254.92,0,806,2,8,5
1.68,1754151978,6262,33244.94,-5052.35,28192.59,0,806,2,8,5
1.2,1754151997,5339,36248.51,-1187.83,35060.68,0,806,2,8,5
1.23,1754152011,5744,32956.61,-151.26,32805.35,0,806,2,8,5
1.28,1754152028,4979,33163.72,-482.2,32681.52,0,807,2,8,5
4.04,1754152044,5030,31850.76,-37304.27,-5453.51,1,807,2,8,5
1.94,1754152071,7114,38988.8,-6005.22,32983.58,0,807,2,8,5
13.98,1754152096,5574,34467.81,-78137.99,-43670.18,1,808,2,8,5
1.0,1754152135,7713,35311.43,-0.0,35311.43,0,808,2,8,5
1.58,1754152152,5450,31412.04,-2230.39,29181.65,0,809,2,8,5
9.49,1754152179,5347,33408.1,-74640.75,-41232.65,1,809,2,8,5
1.09,1754152217,7623,37415.8,-1105.46,36310.34,0,810,2,8,5
1.52,1754152235,4197,29590.35,-1164.39,28425.96,0,810,2,8,5
2.09,1754152248,7377,39532.78,-16765.51,22767.27,1,810,2,8,5
1.16,1754152273,6104,37812.18,-190.39,37621.79,0,811,2,8,5
1.0,1754152289,4706,30312.2,-0.0,30312.2,0,811,2,8,5
1.07,1754152295,5691,44422.55,-87.41,44335.14,0,811,2,8,5
1.44,1754152312,5264,33827.6,-1085.21,32742.39,0,811,2,8,5
2.69,1754152328,5856,38572.94,-29687.05,8885.89,1,812,2,8,5
1.42,1754152350,6661,36710.82,-1744.72,34966.1,0,812,2,8,5
1.92,1754152370,5762,35979.44,-9158.39,26821.05,0,812,2,8,5
3.32,1754152387,6017,31228.44,-33013.37,-1784.93,1,813,2,8,5
2.24,1754152415,6860,35208.27,-21631.0,13577.27,1,813,2,8,5
1.99,1754152437,6604,33912.27,-13888.66,20023.61,0,813,2,8,5
1.11,1754152457,6073,35732.71,-180.05,35552.66,0,814,2,8,5
2.99,1754152470,6027,34573.73,-38720.91,-4147.18,1,814,2,8,5
1.04,1754152494,6847,36853.71,-203.24,36650.47,0,814,2,8,5
1.32,1754152508,5528,37542.56,-1304.01,36238.55,0,815,2,8,5
1.24,1754152522,5521,40507.02,-453.68,40053.34,0,815,2,8,5
2.95,1754152539,4824,34839.02,-35079.13,-240.11,1,815,2,8,5
4.76,1754152561,5514,35766.11,-46988.45,-11222.34,1,816,2,8,5
1.81,1754152591,6153,30204.61,-6219.36,23985.25,0,816,2,8,5
2.36,1754152609,5451,31997.72,-22775.49,9222.23,1,816,2,8,5
1.21,1754152631,6042,33159.83,-1952.28,31207.55,0,817,2,8,5
2.68,1754152646,5544,35764.52,-33479.01,2285.51,1,817,2,8,5
13.18,1754152667,5203,28760.76,-70008.37,-41247.61,1,817,2,8,5
2.46,1754152709,6475,32374.61,-24549.11,7825.5,1,818,2,8,5
1.31,1754152732,6543,31569.1,-1672.87,29896.23,0,818,2,8,5
4.0,1754152750,5753,32677.17,-51801.58,-19124.41,1,819,2,8,5
1.03,1754152779,6984,36186.83,-2.85,36183.98,0,819,2,8,5
1.8,1754152790,5879,41473.39,-6199.7,35273.69,0,819,2,8,5
6.93,1754152808,5757,39272.53,-72342.16,-33069.63,1,820,2,8,5
1.05,1754152843,6956,34427.63,-10.56,34417.07,0,820,2,8,5
1.28,1754152857,5350,28364.04,-541.9,27822.14,0,820,2,8,5
1.47,1754152869,6083,34386.43,-2019.04,32367.39,0,821,2,8,5
3.0,1754152886,5279,37144.09,-31053.88,6090.21,1,821,2,8,5
1.11,1754152912,6152,34166.21,-537.59,33628.62,0,821,2,8,5
4.25,1754152923,5060,31423.08,-46134.49,-14711.41,1,822,2,8,5
1.59,1754152951,5490,31166.91,-6938.44,24228.47,0,822,2,8,5
1.19,1754152968,5817,41925.71,-604.63,41321.08,0,822,2,8,5
1.87,1754152982,5057,38575.56,-7268.77,31306.79,0,823,2,8,5
2.74,1754153001,5057,32083.77,-29207.6,2876.17,1,823,2,8,5
6.45,1754153024,5264,34830.28,-57921.15,-23090.87,1,823,2,8,5
1.65,1754153056,5931,38748.36,-6480.52,32267.84,0,824,2,8,5
16.25,1754153076,5309,31372.16,-81176.59,-49804.43,1,824,2,8,5
1.14,1754153122,6090,24327.07,-659.76,23667.31,0,825,2,8,5
3.39,1754153143,5786,31596.1,-39264.81,-7668.71,1,825,2,8,5
1.29,1754153170,5730,25044.44,-1221.75,23822.69,0,826,2,8,5
6.59,1754153189,6195,34835.33,-71835.8,-37000.47,1,826,2,8,5
2.59,1754153225,6027,28254.95,-20890.55,7364.4,1,827,2,8,5
1.01,1754153255,4981,26394.27,-0.0,26394.27,0,827,2,8,5
2.81,1754153264,5816,32009.89,-28045.46,3964.43,1,827,2,8,5
2.78,1754153290,7289,39530.78,-37979.03,1551.75,1,828,2,8,5
8.67,1754153317,6763,31244.44,-61879.75,-30635.31,1,828,2,8,5
1.63,1754153356,7689,37204.09,-6455.25,30748.84,0,829,2,8,5
1.14,1754153377,6383,31736.59,-153.07,31583.52,0,829,2,8,5
2.88,1754153392,5883,36436.58,-31348.01,5088.57,1,829,2,8,5
3.45,1754153414,7735,39860.01,-55034.95,-15174.94,1,830,2,8,5
1.52,1754153442,7655,40114.71,-3056.27,37058.44,0,830,2,8,5
1.23,1754153460,5139,29152.72,-634.03,28518.69,0,831,2,8,5
1.31,1754153476,6233,34070.91,-1766.32,32304.59,0,831,2,8,5
11.73,1754153494,4314,26097.83,-66019.59,-39921.76,1,831,2,8,5
18.08,1754153532,7423,34866.01,-101707.98,-66841.97,1,832,2,8,5
1.26,1754153579,7715,35576.16,-1278.56,34297.6,0,832,2,8,5
2.92,1754153598,5414,30407.18,-24537.74,5869.44,1,833,2,8,5
8.64,1754153620,7840,38934.74,-78308.25,-39373.51,1,833,2,8,5
1.49,1754153658,7843,33232.16,-3248.92,29983.24,0,834,2,8,5
4.56,1754153679,5645,34231.68,-56990.26,-22758.58,1,834,2,8,5
1.38,1754153709,7908,35767.91,-2423.89,33344.02,0,835,2,8,5
5.02,1754153726,5841,36790.91,-59804.54,-23013.63,1,835,2,8,5
8.23,1754153758,7880,32977.97,-64840.84,-31862.87,1,835,2,8,5
7.15,1754153793,7501,31286.55,-64806.79,-33520.24,1,836,2,8,5
16.09,1754153831,7146,35024.21,-82428.66,-47404.45,1,837,2,8,5
7.9,1754153874,7222,30196.14,-69822.33,-39626.19,1,837,2,8,5
1.09,1754153910,7408,29591.95,-712.85,28879.1,0,838,2,8,5
